tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06065043001,3,30,0,12,0,5,0
06065043003,0,4,0,26,0,5,0
06065043005,0,0,0,35,0,2,0
06065043006,9,27,0,45,0,9,0
06065043007,0,0,0,2,0,0,0
06065043008,0,7,0,4,0,2,0
06065043206,0,0,0,9,0,1,0
06065043216,0,0,0,6,0,1,0
06065043220,0,3,0,3,0,2,0
06065043222,0,0,0,0,0,2,0
06065043227,0,0,0,2,0,1,0
06065043228,0,0,0,2,0,0,0
06065043235,0,0,0,2,0,0,0
06065043240,0,0,0,2,0,0,0
06065043242,0,0,0,4,0,0,0
06065043247,0,0,0,2,0,0,0
06065043250,0,1,0,1,0,0,0
06065043262,0,0,0,0,0,1,0
06065043265,0,0,0,0,0,1,0
06065043266,0,0,0,3,0,1,0
06065043267,0,0,0,0,0,0,0
06065043270,0,0,0,1,0,0,0
06065043271,0,1,0,0,0,0,0
06065043272,0,1,0,0,0,0,0
06065043278,0,0,0,0,0,1,0
06065043279,0,1,0,6,0,0,0
06065043291,0,1,0,7,0,1,0
06065043304,0,1,0,0,0,2,0
06065043306,0,0,0,1,0,0,0
06065043307,0,13,0,11,0,1,0
06065043308,3,17,0,12,0,1,0
06065043309,1,35,0,29,0,3,0
06065043310,2,42,0,32,0,2,0
06065043311,2,15,0,3,0,0,0
06065043312,1,8,0,13,0,2,0
06065043313,2,10,0,11,0,0,0
06065043314,0,3,0,1,0,0,0
06065043315,0,1,0,0,0,0,0
06065043316,0,0,0,0,0,2,0
06065043317,0,1,0,1,0,1,0
06065043401,9,87,0,43,0,2,0
06065043403,0,11,0,10,0,0,0
06065043404,0,7,0,22,0,3,0
06065043405,0,65,0,43,0,8,0
06065043503,0,1,0,21,0,2,0
06065043504,0,1,0,8,0,0,0
06065043505,0,0,0,4,0,0,0
06065043506,2,1,0,1,0,0,0
06065043507,1,16,0,32,0,3,0
06065043508,0,2,0,6,0,1,0
06065043509,1,1,0,8,0,0,0
06065043512,0,0,0,4,0,0,0
06065043513,0,1,0,3,0,0,0
06065043601,0,19,0,42,0,6,0
06065043602,2,20,0,8,0,5,0
06065043701,0,5,0,1,0,0,0
06065043702,0,5,0,5,0,1,0
06065043703,0,0,0,6,0,1,0
06065043802,2,13,0,13,0,1,0
06065043807,0,8,0,6,0,0,0
06065043809,0,3,0,0,0,0,0
06065043811,0,7,0,3,0,0,0
06065043812,0,0,0,1,0,1,0
06065043813,1,3,0,1,0,0,0
06065043818,0,0,0,37,0,3,0
06065043820,0,0,0,0,0,1,0
06065043821,2,13,0,14,0,2,1
06065043822,1,1,0,2,0,0,0
06065043900,4,20,0,14,0,1,0
06065044000,4,22,0,19,0,1,0
06065044101,1,29,0,16,0,0,0
06065044102,1,16,0,7,0,0,0
06065044103,1,34,0,21,0,1,0
06065044200,3,20,0,14,0,1,0
06065044300,3,8,0,4,0,0,0
06065044402,0,0,0,1,0,1,0
06065044404,2,5,0,5,0,0,0
06065044405,1,13,0,3,0,0,0
06065044505,0,2,0,4,0,3,0
06065044507,4,23,0,46,0,6,0
06065044509,4,39,0,34,0,6,0
06065044510,0,8,0,80,0,20,0
06065044515,0,2,0,0,0,0,0
06065044516,0,9,0,36,0,3,0
06065044518,0,5,0,17,0,2,0
06065044521,0,2,0,0,0,0,0
06065044522,1,4,0,0,0,0,0
06065044602,6,36,0,20,0,2,0
06065044604,0,6,0,4,0,1,0
06065044605,0,14,0,8,0,1,0
06065044606,6,29,0,9,0,2,0
06065044701,0,22,0,8,0,0,0
06065044804,1,47,0,19,0,1,0
06065044805,6,18,0,10,0,0,0
06065044806,13,61,0,37,0,1,0
06065044807,0,2,0,50,0,4,0
06065044904,0,1,0,3,0,0,0
06065044907,2,14,0,75,0,14,0
06065044911,0,3,0,6,0,6,0
06065044915,0,12,0,108,0,30,0
06065044916,0,6,0,34,0,6,0
06065044917,0,0,0,1,0,0,0
06065044918,0,0,0,1,0,0,0
06065044919,0,1,0,1,0,0,0
06065044921,0,0,0,1,0,0,0
06065044922,0,0,0,0,0,0,0
06065044923,0,6,0,20,0,3,0
06065044924,0,6,0,28,0,1,0
06065044925,0,0,0,1,0,1,0
06065044926,0,2,0,8,0,1,0
06065044927,0,0,0,63,0,7,0
06065044929,0,0,0,3,0,1,0
06065044930,0,0,0,9,0,2,0
06065044932,0,0,0,0,0,0,0
06065045000,2,19,0,17,0,5,0
06065045103,2,19,0,7,0,2,0
06065045108,3,36,0,59,0,3,0
06065045110,0,0,0,1,0,0,0
06065045116,0,1,0,0,0,0,0
06065045117,1,49,0,72,0,8,0
06065045118,0,4,0,3,0,0,0
06065045119,0,1,0,12,0,1,0
06065045120,0,0,0,7,0,2,0
06065045121,2,1,0,6,0,3,0
06065045122,0,0,0,0,0,0,0
06065045125,0,1,0,2,0,0,0
06065045207,0,3,0,3,0,0,0
06065045209,0,6,0,5,0,1,0
06065045212,0,0,0,3,0,0,0
06065045213,0,4,0,2,0,0,0
06065045214,0,0,0,32,0,5,0
06065045215,0,0,0,1,0,0,0
06065045217,0,1,0,3,0,1,0
06065045224,0,0,0,2,0,0,0
06065045228,0,1,0,4,0,0,0
06065045233,0,0,0,78,0,9,0
06065045302,0,5,0,2,0,0,0
06065045303,8,20,0,6,0,0,0
06065045501,0,3,0,5,0,1,0
06065045502,4,34,0,14,0,1,0
06065045604,0,12,0,8,0,2,0
06065045605,1,3,0,0,0,0,0
06065045606,0,4,0,4,0,0,0
06065045608,0,0,0,0,0,0,0
06065045609,1,3,0,5,0,0,0
06065045703,0,12,0,5,0,1,0
06065045704,6,29,0,15,0,2,0
06065045705,1,18,0,10,0,0,0
06065045706,0,2,0,4,0,0,0
06065045707,10,32,0,13,0,2,0
06065045900,1,2,0,1,0,0,0
06065046101,3,18,0,10,0,0,0
06065046102,1,6,0,8,0,1,0
06065046103,3,4,0,5,0,0,0
06065046200,5,23,0,7,0,0,0
06065046401,0,3,0,11,0,4,0
06065046402,5,14,0,4,0,0,0
06065046403,0,1,0,2,0,0,0
06065046404,0,4,0,1,0,0,0
06065046405,0,0,0,1,0,0,0
06065046500,0,3,0,21,0,2,0
06065046601,0,0,0,0,0,0,0
06065046602,0,0,0,0,0,0,0
06065046700,1,57,0,30,0,3,0
06065046800,0,0,0,0,0,0,0
06065046900,0,1,0,0,0,0,0
06065047000,0,2,0,1,0,1,0
06065047202,0,0,0,1,0,0,0
06065047900,0,0,0,2,0,0,0
06065048700,0,0,0,0,0,1,0
06065048902,0,4,0,11,0,3,1
06065049000,0,0,0,0,0,1,0
06065049100,0,1,0,0,0,1,0
06065049400,0,3,0,3,0,1,0
06065049500,4,20,0,11,0,1,2
06065049600,0,0,0,2,0,0,0
06065049700,0,0,0,1,0,1,0
06065049800,0,0,0,0,0,1,0
06065050300,0,0,0,1,0,1,0
06065050400,0,0,0,1,0,0,0
06065050500,0,4,0,62,0,9,0
06065050600,0,0,0,1,0,0,0
06065050700,0,1,0,26,0,0,0
06065050900,0,0,0,3,0,0,1
06065051100,0,1,0,0,0,1,0
06065051200,0,1,0,8,0,3,0
06065051300,0,3,0,3,0,0,0
06065051400,0,0,0,0,0,0,0
06065940400,0,0,0,1,0,1,0
06065940500,0,0,0,1,0,0,0
06065940700,0,1,0,2,0,0,0
06065940800,0,5,0,2,0,1,0
06065941000,0,3,0,0,0,0,0
06065941300,0,1,0,1,0,1,0
06065941400,0,3,0,3,0,0,0
06065941500,0,1,0,0,0,0,0
06067000100,3,82,0,46,0,1,0
06067000200,18,60,0,16,0,0,0
06067000300,18,62,0,6,0,1,0
06067000400,19,239,0,47,0,5,0
06067000500,17,215,0,38,0,19,0
06067000600,5,49,0,5,0,0,0
06067000700,0,2,0,2,0,0,0
06067000800,0,2,0,2,0,0,0
06067001101,6,61,0,4,0,2,0
06067001200,3,109,0,25,0,11,0
06067001300,13,205,0,50,0,4,1
06067001400,5,156,0,25,0,4,0
06067001500,32,180,0,26,0,2,0
06067001600,36,97,0,33,0,5,0
06067001700,25,91,0,51,0,5,0
06067001800,30,176,0,44,0,6,2
06067001900,24,177,0,51,0,6,0
06067002000,18,175,0,39,0,14,0
06067002100,17,186,0,37,0,19,0
06067002200,14,33,0,8,0,0,0
06067002300,16,84,0,9,0,0,0
06067002400,55,56,0,15,0,1,0
06067002500,1,19,0,4,0,1,0
06067002600,14,85,0,13,0,3,0
06067002700,16,118,0,32,0,3,0
06067002800,12,44,0,17,0,5,0
06067002900,20,71,0,23,0,1,0
06067003000,22,153,0,83,0,6,0
06067003101,1,15,0,15,0,0,0
06067003102,7,10,0,12,0,2,0
06067003202,5,16,0,4,0,0,0
06067003203,1,5,0,3,0,0,0
06067003204,8,34,0,52,0,6,0
06067003300,7,58,0,38,0,2,0
06067003400,2,22,0,16,0,0,0
06067003501,24,64,0,39,0,5,0
06067003502,14,29,0,18,0,0,0
06067003600,16,31,0,30,0,6,0
06067003700,40,52,0,27,0,8,0
06067003800,0,39,0,22,0,0,0
06067003900,2,78,0,49,0,1,0
06067004001,0,129,0,89,0,2,0
06067004004,0,72,0,88,0,12,0
06067004005,0,81,0,132,0,22,0
06067004006,0,98,0,39,0,0,0
06067004008,0,0,0,23,0,3,0
06067004009,0,0,0,38,0,8,0
06067004010,0,0,0,20,0,5,0
06067004011,0,0,0,7,0,0,0
06067004012,0,0,0,7,0,2,0
06067004100,6,38,0,61,0,8,0
06067004201,0,28,0,26,0,2,0
06067004202,0,31,0,27,0,0,0
06067004203,0,29,0,23,0,2,0
06067004300,0,45,0,25,0,1,0
06067004401,10,63,0,21,0,7,1
06067004402,7,44,0,20,0,14,3
06067004501,24,54,0,34,0,13,1
06067004502,0,18,0,16,0,10,1
06067004601,25,65,0,28,0,21,2
06067004602,4,85,0,38,0,18,2
06067004701,0,29,0,6,0,3,0
06067004702,0,23,0,18,0,7,0
06067004801,1,4,0,7,0,2,0
06067004802,2,7,0,6,0,5,0
06067004903,0,0,0,5,0,1,0
06067004904,1,36,0,29,0,8,1
06067004905,1,24,0,23,0,2,0
06067004906,0,0,0,1,0,0,0
06067005001,1,92,0,48,0,32,2
06067005002,3,15,0,54,0,43,2
06067005101,1,6,0,32,0,6,0
06067005102,0,21,0,22,0,12,0
06067005201,0,4,0,3,0,0,0
06067005202,0,5,0,1,0,0,0
06067005204,0,13,0,7,0,1,0
06067005205,2,7,0,4,0,2,0
06067005301,4,1,0,3,0,0,0
06067005402,0,4,0,1,0,1,0
06067005403,0,2,0,0,0,0,0
06067005404,0,40,0,12,0,5,0
06067005502,2,33,0,26,0,10,1
06067005505,1,49,0,36,0,18,1
06067005506,0,18,0,18,0,10,0
06067005508,0,28,0,20,0,5,0
06067005509,1,9,0,13,0,2,1
06067005510,1,143,0,94,0,21,1
06067005601,8,65,0,35,0,11,2
06067005605,0,38,0,17,0,10,2
06067005606,1,41,0,34,0,8,2
06067005701,0,41,0,20,0,2,1
06067005702,9,15,0,16,0,4,1
06067005801,0,20,0,14,0,5,0
06067005803,1,26,0,20,0,3,2
06067005804,0,26,0,30,0,9,2
06067005901,4,15,0,14,0,11,1
06067005903,1,26,0,12,0,9,0
06067005904,4,25,0,18,0,9,1
06067006002,4,33,0,26,0,12,0
06067006003,0,17,0,22,0,9,1
06067006004,0,17,0,9,0,4,0
06067006101,0,125,0,40,0,17,2
06067006102,4,46,0,24,0,12,0
06067006201,3,36,0,31,0,16,1
06067006202,15,66,0,46,0,4,0
06067006300,45,91,0,41,0,1,0
06067006400,27,50,0,35,0,3,0
06067006500,14,53,0,48,0,8,0
06067006600,40,103,0,43,0,4,0
06067006701,1,4,0,18,0,6,0
06067006702,10,66,0,63,0,5,0
06067006800,22,104,0,45,0,6,0
06067006900,65,127,0,44,0,3,0
06067007001,22,44,0,39,0,3,0
06067007004,0,0,0,3,0,0,0
06067007007,0,3,0,4,0,0,0
06067007010,0,0,0,3,0,0,0
06067007011,0,0,0,7,0,1,0
06067007012,0,1,0,1,0,0,0
06067007013,0,0,0,6,0,2,0
06067007014,1,13,0,19,0,4,0
06067007015,0,0,0,8,0,0,0
06067007016,0,0,0,2,0,0,0
06067007018,0,0,0,6,0,4,0
06067007019,0,0,0,4,0,0,0
06067007020,0,0,0,2,0,1,0
06067007101,0,0,0,0,0,0,0
06067007102,0,0,0,10,0,2,0
06067007103,0,0,0,4,0,2,0
06067007104,0,0,0,2,0,0,0
06067007105,0,0,0,1,0,0,0
06067007106,0,3,0,10,0,1,0
06067007202,7,34,0,24,0,16,2
06067007204,1,10,0,11,0,6,0
06067007206,1,3,0,12,0,8,3
06067007207,2,13,0,22,0,9,4
06067007208,2,16,0,22,0,11,1
06067007209,4,14,0,4,0,3,0
06067007301,5,14,0,4,0,9,0
06067007402,0,20,0,15,0,5,0
06067007403,0,5,0,2,0,4,1
06067007406,0,6,0,7,0,6,1
06067007413,1,111,0,95,0,42,1
06067007414,0,0,0,12,0,7,0
06067007415,0,7,0,3,0,2,0
06067007416,0,54,0,32,0,8,0
06067007417,0,1,0,2,0,1,0
06067007421,0,0,0,0,0,1,0
06067007422,0,100,0,42,0,10,0
06067007423,0,4,0,10,0,2,0
06067007424,0,32,0,82,0,32,0
06067007426,0,0,0,0,0,0,0
06067007427,0,0,0,1,0,0,0
06067007429,0,0,0,0,0,2,0
06067007430,0,0,0,3,0,2,1
06067007433,0,0,0,2,0,2,0
06067007501,1,158,0,50,0,10,0
06067007503,1,88,0,85,0,17,2
06067007504,0,47,0,25,0,12,1
06067007601,0,35,0,29,0,15,0
06067007602,2,78,0,53,0,21,1
06067007701,4,56,0,52,0,19,1
06067007702,2,31,0,52,0,17,2
06067007801,6,52,0,52,0,24,7
06067007802,0,43,0,42,0,16,0
06067007903,0,78,0,44,0,14,2
06067007904,1,75,0,36,0,15,0
06067007905,1,11,0,11,0,1,0
06067007906,0,10,0,7,0,5,1
06067008005,0,3,0,2,0,3,1
06067008006,0,23,0,20,0,14,1
06067008007,1,17,0,14,0,1,1
06067008008,1,10,0,16,0,6,0
06067008009,4,33,0,34,0,16,1
06067008010,4,72,0,31,0,11,0
06067008111,1,50,0,25,0,1,0
06067008113,0,7,0,9,0,0,0
06067008117,0,31,0,5,0,2,0
06067008119,0,86,0,51,0,2,0
06067008120,0,75,0,36,0,0,0
06067008122,1,63,0,59,0,14,0
06067008124,1,11,0,5,0,0,0
06067008125,1,30,0,19,0,0,0
06067008127,0,46,0,20,0,0,0
06067008128,0,1,0,0,0,0,0
06067008129,0,23,0,4,0,0,0
06067008130,0,11,0,5,0,1,0
06067008131,1,36,0,31,0,4,1
06067008133,1,48,0,29,0,8,1
06067008134,0,57,0,38,0,11,4
06067008135,0,17,0,6,0,1,0
06067008136,0,45,0,25,0,0,0
06067008137,0,34,0,28,0,3,0
06067008138,1,5,0,2,0,1,0
06067008139,0,45,0,13,0,1,0
06067008140,2,21,0,18,0,2,0
06067008141,0,219,0,77,0,2,0
06067008142,9,47,0,20,0,0,0
06067008143,11,36,0,36,0,1,0
06067008144,0,0,0,1,0,0,0
06067008145,2,9,0,15,0,2,1
06067008203,0,15,0,20,0,9,2
06067008204,2,31,0,19,0,6,0
06067008206,1,5,0,16,0,5,0
06067008207,1,27,0,25,0,2,1
06067008208,5,14,0,13,0,13,2
06067008209,0,3,0,5,0,2,0
06067008210,1,2,0,6,0,1,0
06067008211,0,7,0,10,0,17,3
06067008402,0,58,0,26,0,0,0
06067008403,3,12,0,8,0,2,0
06067008404,12,85,0,63,0,9,0
06067008501,0,0,0,1,0,0,0
06067008504,0,0,0,0,0,1,0
06067008506,0,0,0,6,0,0,0
06067008507,0,0,0,2,0,0,0
06067008508,0,0,0,2,0,0,0
06067008509,0,0,0,1,0,0,0
06067008510,0,0,0,4,0,1,0
06067008513,0,0,0,0,0,2,0
06067008600,0,0,0,5,0,5,0
06067008703,0,0,0,0,0,1,0
06067008801,0,1,0,0,0,2,0
06067008905,0,19,0,15,0,1,0
06067008907,1,19,0,14,0,0,0
06067008908,0,154,0,33,0,3,0
06067008909,0,5,0,2,0,0,0
06067008910,0,31,0,24,0,0,0
06067008911,0,63,0,27,0,0,0
06067008913,0,8,0,1,0,0,0
06067009004,0,56,0,34,0,0,0
06067009005,0,2,0,2,0,1,0
06067009006,1,90,0,33,0,1,0
06067009007,0,9,0,50,0,6,0
06067009008,0,99,0,42,0,1,0
06067009010,0,45,0,18,0,1,0
06067009103,0,74,0,31,0,7,1
06067009105,0,22,0,15,0,5,0
06067009106,0,18,0,9,0,2,0
06067009107,0,27,0,20,0,3,0
06067009108,0,2,0,0,0,1,0
06067009109,0,0,0,0,0,1,0
06067009110,0,30,0,18,0,11,0
06067009111,0,25,0,39,0,7,0
06067009112,0,15,0,17,0,3,0
06067009201,1,13,0,3,0,3,0
06067009307,1,21,0,63,0,11,0
06067009308,0,6,0,12,0,8,0
06067009309,0,3,0,13,0,0,0
06067009310,2,55,0,31,0,2,0
06067009311,0,9,0,3,0,4,0
06067009312,0,1,0,0,0,1,0
06067009314,0,5,0,10,0,4,0
06067009319,1,0,0,1,0,3,0
06067009320,0,2,0,2,0,0,0
06067009321,0,1,0,0,0,1,0
06067009322,0,2,0,4,0,2,0
06067009323,0,1,0,0,0,2,0
06067009324,2,7,0,36,0,5,0
06067009325,0,1,0,8,0,0,0
06067009326,0,5,0,6,0,7,0
06067009328,0,0,0,3,0,0,0
06067009329,0,0,0,1,0,0,0
06067009330,1,1,0,10,0,5,0
06067009331,0,0,0,1,0,0,0
06067009332,1,4,0,15,0,2,0
06067009403,1,5,0,13,0,7,2
06067009404,2,7,0,36,0,22,8
06067009406,0,0,0,14,0,9,2
06067009407,0,1,0,25,0,7,0
06067009408,0,1,0,1,0,0,0
06067009501,0,3,0,20,0,7,0
06067009502,2,10,0,16,0,3,0
06067009503,2,21,0,20,0,1,0
06067009504,5,25,0,10,0,2,0
06067009601,0,10,0,6,0,0,0
06067009606,0,9,0,12,0,4,0
06067009608,0,2,0,6,0,4,0
06067009609,0,0,0,1,0,0,0
06067009610,0,1,0,31,0,7,0
06067009611,0,0,0,0,0,2,0
06067009612,0,0,0,1,0,0,0
06067009614,0,0,0,1,0,0,0
06067009615,0,0,0,1,0,0,0
06067009616,0,0,0,1,0,1,0
06067009617,0,1,0,2,0,0,0
06067009618,0,0,0,2,0,1,0
06067009619,0,0,0,3,0,1,0
06067009622,0,0,0,2,0,0,0
06067009630,0,0,0,1,0,0,0
06067009632,0,0,0,1,0,0,0
06067009633,0,7,0,2,0,0,0
06067009634,0,0,0,2,0,2,0
06067009635,0,0,0,2,0,0,0
06067009637,0,0,0,0,0,0,0
06067009638,0,4,0,1,0,3,0
06067009639,0,0,0,1,0,2,0
06067009800,1,11,0,7,0,0,0
06067009900,3,32,0,10,0,6,1
06069000100,0,2,0,0,0,0,0
06069000200,3,24,0,14,0,12,0
06069000300,2,19,0,10,0,4,0
06069000400,15,114,0,22,0,4,1
06069000501,0,2,0,16,0,3,0
06069000502,2,13,0,28,0,4,0
06069000600,0,21,0,50,0,12,2
06069000701,0,3,0,23,0,7,0
06069000702,0,8,0,7,0,3,0
06069000801,0,0,0,3,0,1,0
06069000802,1,1,0,1,0,1,0
06071000103,0,0,0,1,0,0,0
06071000104,0,0,0,0,0,0,0
06071000105,0,0,0,1,0,0,0
06071000108,0,0,0,19,0,3,0
06071000111,0,3,0,1,0,0,0
06071000113,0,3,0,16,0,4,0
06071000115,0,0,0,1,0,3,0
06071000116,0,0,0,1,0,0,0
06071000117,0,0,0,1,0,0,0
06071000118,1,0,0,0,0,0,0
06071000201,0,34,0,21,0,22,1
06071000203,0,2,0,1,0,0,0
06071000205,0,9,0,8,0,0,0
06071000207,0,7,0,2,0,0,0
06071000208,0,6,0,4,0,0,0
06071000301,0,200,0,55,0,4,1
06071000303,0,1,0,0,0,0,0
06071000304,2,15,0,6,0,0,0
06071000404,0,0,0,6,0,4,0
06071000501,1,2,0,0,0,0,0
06071000503,0,7,0,20,0,6,0
06071000504,0,1,0,1,0,0,0
06071000603,0,5,0,10,0,0,0
06071000604,2,7,0,5,0,0,0
06071000605,5,22,0,26,0,4,0
06071000606,0,17,0,10,0,0,0
06071000804,0,7,0,0,0,0,0
06071000808,0,5,0,2,0,0,0
06071000812,0,14,0,12,0,0,0
06071000817,0,9,0,4,0,0,0
06071000818,0,41,0,13,0,0,0
06071000819,0,0,0,4,0,1,0
06071000821,0,4,0,6,0,3,0
06071000823,2,58,0,30,0,0,0
06071000824,6,77,0,23,0,1,0
06071000825,0,29,0,9,0,0,0
06071000826,2,5,0,22,0,6,0
06071000901,7,31,0,14,0,2,0
06071000903,5,29,0,19,0,2,0
06071000904,4,29,0,14,0,3,0
06071001001,0,32,0,13,0,0,0
06071001002,1,43,0,29,0,2,0
06071001101,7,34,0,21,0,0,0
06071001103,2,25,0,11,0,0,0
06071001104,0,23,0,11,0,0,0
06071001200,5,14,0,5,0,0,0
06071001305,0,55,0,32,0,3,0
06071001307,0,1,0,0,0,0,0
06071001308,0,44,0,21,0,0,0
06071001309,1,1,0,3,0,1,0
06071001310,0,2,0,3,0,1,0
06071001311,0,1,0,1,0,1,0
06071001312,0,0,0,2,0,3,0
06071001400,4,48,0,11,0,5,0
06071001501,12,70,0,9,0,2,0
06071001503,4,54,0,31,0,2,0
06071001504,0,13,0,49,0,4,0
06071001600,14,59,0,12,0,1,0
06071001702,0,8,0,14,0,2,0
06071001703,0,0,0,3,0,0,0
06071001704,0,3,0,12,0,1,0
06071001706,2,37,0,13,0,2,0
06071001707,2,6,0,6,0,1,0
06071001803,1,8,0,12,0,1,0
06071001804,0,0,0,3,0,0,0
06071001808,0,0,0,32,0,4,0
06071001809,0,1,0,0,0,0,0
06071001810,0,0,0,4,0,1,0
06071001812,1,9,0,11,0,0,0
06071001813,3,30,0,24,0,2,0
06071001903,0,1,0,3,0,5,0
06071001905,0,0,0,0,0,1,0
06071001906,0,0,0,2,0,0,0
06071002011,0,1,0,0,0,0,0
06071002013,0,0,0,3,0,0,0
06071002015,0,21,0,8,0,0,0
06071002016,0,0,0,12,0,3,0
06071002018,0,0,0,0,0,1,0
06071002019,0,0,0,1,0,2,0
06071002021,0,1,0,0,0,0,0
06071002023,0,0,0,14,0,3,0
06071002025,0,1,0,0,0,0,0
06071002027,0,4,0,2,0,1,0
06071002028,0,1,0,1,0,2,0
06071002034,0,0,0,5,0,0,0
06071002035,0,0,0,2,0,1,0
06071002036,0,0,0,20,0,1,0
06071002101,0,14,0,6,0,0,0
06071002103,0,1,0,6,0,3,0
06071002105,0,2,0,4,0,0,0
06071002107,0,8,0,2,0,0,0
06071002109,0,1,0,44,0,8,0
06071002110,0,0,0,249,0,17,0
06071002204,2,0,0,0,0,0,0
06071002206,0,0,0,1,0,1,0
06071002207,0,0,0,2,0,0,0
06071002301,2,2,0,5,0,0,0
06071002304,1,1,0,1,0,0,0
06071002305,0,0,0,1,0,0,0
06071002307,0,4,0,0,0,0,0
06071002401,0,2,0,1,0,1,0
06071002402,4,4,0,30,0,5,0
06071002501,0,3,0,1,0,2,0
06071002502,3,4,0,3,0,0,0
06071002601,0,3,0,0,0,0,0
06071002602,0,0,0,0,0,1,0
06071002606,0,0,0,0,0,1,0
06071002704,0,0,0,0,0,1,0
06071002705,1,1,0,3,0,1,0
06071002801,1,18,0,18,0,4,0
06071002803,3,10,0,9,0,0,1
06071002804,4,29,0,45,0,8,0
06071002901,3,28,0,19,0,2,0
06071002902,1,12,0,14,0,3,0
06071003000,21,42,0,12,0,3,0
06071003101,2,18,0,17,0,2,0
06071003102,13,42,0,39,0,7,0
06071003200,0,21,0,14,0,0,0
06071003301,1,1,0,3,0,3,0
06071003302,3,16,0,10,0,3,0
06071003401,2,11,0,5,0,6,0
06071003403,4,11,0,4,0,2,0
06071003404,0,10,0,7,0,5,0
06071003405,0,1,0,60,0,4,0
06071003505,0,51,0,63,0,10,1
06071003506,0,0,0,4,0,1,0
06071003507,0,0,0,1,0,0,0
06071003509,1,41,0,18,0,0,0
06071003510,0,34,0,37,0,3,0
06071003605,0,3,0,2,0,0,0
06071003606,2,5,0,3,0,0,0
06071003607,0,8,0,17,0,1,0
06071003609,0,1,0,4,0,1,0
06071003611,0,0,0,1,0,0,0
06071003612,0,0,0,1,0,0,0
06071003700,7,60,0,19,0,5,0
06071003801,0,1,0,2,0,0,0
06071003803,1,25,0,4,0,0,0
06071003900,2,1,0,1,0,1,0
06071004001,1,1,0,0,0,0,0
06071004003,0,5,0,4,0,0,0
06071004004,0,17,0,5,0,0,0
06071004101,5,15,0,2,0,0,0
06071004103,8,17,0,0,0,0,0
06071004104,5,35,0,4,0,0,0
06071004201,2,5,0,4,0,1,0
06071004202,0,9,0,4,0,0,0
06071004301,0,2,0,1,0,0,0
06071004302,1,7,0,3,0,0,0
06071004403,0,0,0,1,0,0,0
06071004404,1,2,0,1,0,0,0
06071004504,0,0,0,5,0,10,0
06071004505,1,16,0,13,0,0,0
06071004507,0,2,0,1,0,1,0
06071004509,0,1,0,1,0,0,0
06071004510,0,0,0,3,0,0,0
06071004601,0,0,0,5,0,1,0
06071004603,1,4,0,10,0,0,0
06071004604,0,0,0,1,0,0,0
06071004700,14,35,0,14,0,1,0
06071004800,9,29,0,5,0,1,0
06071004900,17,68,0,12,0,3,0
06071005100,5,34,0,33,0,5,0
06071005200,3,6,0,1,0,0,0
06071005300,9,36,0,16,0,0,0
06071005400,23,74,0,29,0,0,0
06071005500,79,183,0,48,0,1,0
06071005600,42,134,0,32,0,6,0
06071005701,6,20,0,5,0,2,0
06071005800,13,38,0,28,0,3,0
06071006100,0,1,0,5,0,0,0
06071006201,0,5,0,1,0,0,0
06071006203,0,8,0,11,0,3,0
06071006204,2,18,0,23,0,0,0
06071006301,5,13,0,15,0,1,0
06071006302,7,10,0,3,0,0,0
06071006401,5,7,0,2,0,2,0
06071006402,6,16,0,12,0,0,0
06071006500,8,23,0,10,0,1,0
06071006601,3,23,0,13,0,0,0
06071006603,0,5,0,2,0,0,0
06071006604,0,1,0,1,0,0,0
06071006700,5,27,0,14,0,0,0
06071007000,11,50,0,26,0,5,0
06071007104,0,2,0,2,0,0,0
06071007105,0,1,0,2,0,0,0
06071007106,0,4,0,4,0,0,0
06071007107,0,3,0,5,0,1,0
06071007108,0,0,0,3,0,0,0
06071007109,0,1,0,21,0,4,0
06071007200,5,33,0,16,0,2,0
06071007302,1,9,0,10,0,1,0
06071007303,13,78,0,37,0,4,0
06071007305,5,59,0,26,0,3,0
06071007306,1,34,0,15,0,1,0
06071007403,0,0,0,5,0,0,0
06071007404,0,1,0,1,0,0,0
06071007407,0,43,0,41,0,6,0
06071007408,1,9,0,11,0,1,0
06071007409,1,7,0,3,0,0,0
06071007410,0,19,0,16,0,4,0
06071007601,12,31,0,31,0,6,0
06071007603,4,18,0,8,0,2,0
06071007604,0,3,0,1,0,0,0
06071007800,1,7,0,73,0,8,0
06071007903,0,0,0,0,0,1,0
06071007904,0,1,0,0,0,0,0
06071008001,0,2,0,2,0,0,0
06071008002,5,38,0,96,0,11,0
06071008100,5,53,0,21,0,1,0
06071008200,12,85,0,21,0,1,0
06071008301,1,20,0,4,0,0,0
06071008302,1,3,0,0,0,0,0
06071008401,0,3,0,29,0,4,0
06071008402,0,0,0,1,0,0,0
06071008403,0,2,0,0,0,0,0
06071008404,0,32,0,25,0,0,0
06071008500,1,0,0,1,0,0,0
06071008601,1,22,0,28,0,0,0
06071008602,2,9,0,3,0,3,0
06071008703,0,1,0,0,0,0,0
06071008704,1,23,0,11,0,2,0
06071008705,2,27,0,22,0,5,0
06071008706,0,5,0,6,0,0,0
06071008708,2,3,0,2,0,0,0
06071008709,4,12,0,9,0,3,0
06071008710,1,13,0,10,0,0,0
06071008800,7,56,0,23,0,1,0
06071008901,2,10,0,5,0,0,0
