,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
4121,6001401000,Census Tract 4010,001,6001401000,29,298,0,18,0,20,9
4122,6085509303,Census Tract 5093.03,085,6085509303,0,39,0,23,0,1,0
4123,6073018803,Census Tract 188.03,073,6073018803,0,10,0,11,0,0,0
4124,6073016802,Census Tract 168.02,073,6073016802,0,0,0,0,0,0,0
4125,6073013701,Census Tract 137.01,073,6073013701,0,0,0,3,0,0,0
4126,6073017032,Census Tract 170.32,073,6073017032,0,0,0,3,0,6,0
4127,6073020904,Census Tract 209.04,073,6073020904,1,12,0,7,0,1,0
4128,6073016806,Census Tract 168.06,073,6073016806,0,38,0,36,0,5,0
4129,6073019602,Census Tract 196.02,073,6073019602,1,11,0,3,0,0,0
4130,6073021204,Census Tract 212.04,073,6073021204,0,11,0,19,0,0,0
4131,6073003207,Census Tract 32.07,073,6073003207,1,7,0,7,0,3,0
4132,6073018513,Census Tract 185.13,073,6073018513,0,0,0,3,0,0,0
4133,6073008347,Census Tract 83.47,073,6073008347,0,0,0,1,0,0,0
4134,6073005000,Census Tract 50,073,6073005000,7,29,0,7,0,5,1
4135,6073014803,Census Tract 148.03,073,6073014803,0,0,0,2,0,0,0
4136,6073003003,Census Tract 30.03,073,6073003003,8,36,0,22,0,13,6
4137,6073015802,Census Tract 158.02,073,6073015802,13,40,0,25,0,0,0
4138,6073013702,Census Tract 137.02,073,6073013702,9,27,0,37,0,3,0
4139,6073017106,Census Tract 171.06,073,6073017106,0,4,0,5,0,0,0
4140,6073020016,Census Tract 200.16,073,6073020016,0,11,0,21,0,3,0
4141,6073017010,Census Tract 170.10,073,6073017010,0,0,0,2,0,0,0
4142,6073016811,Census Tract 168.11,073,6073016811,1,2,0,8,0,0,0
4143,6073008313,Census Tract 83.13,073,6073008313,0,1,0,0,0,0,0
4144,6073019701,Census Tract 197.01,073,6073019701,0,1,0,0,0,0,0
4145,6073020708,Census Tract 207.08,073,6073020708,1,8,0,1,0,2,0
4146,6073020405,Census Tract 204.05,073,6073020405,0,0,0,1,0,0,0
4147,6085512029,Census Tract 5120.29,085,6085512029,0,27,0,8,0,0,0
4148,6001423601,Census Tract 4236.01,001,6001423601,16,156,0,8,0,0,0
4149,6001435102,Census Tract 4351.02,001,6001435102,1,6,0,5,0,0,0
4150,6001431200,Census Tract 4312,001,6001431200,2,39,0,21,0,1,0
4151,6001404400,Census Tract 4044,001,6001404400,3,4,0,2,0,1,1
4152,6001404600,Census Tract 4046,001,6001404600,0,4,0,1,0,2,1
4153,6001406700,Census Tract 4067,001,6001406700,10,73,0,19,0,7,5
4154,6001436500,Census Tract 4365,001,6001436500,1,27,0,16,0,0,0
4155,6001430800,Census Tract 4308,001,6001430800,6,24,0,14,0,0,0
4156,6073006801,Census Tract 68.01,073,6073006801,0,2,0,2,0,1,0
4157,6073009802,Census Tract 98.02,073,6073009802,0,0,0,0,0,0,0
4158,6073020013,Census Tract 200.13,073,6073020013,0,4,0,10,0,0,0
4159,6073018801,Census Tract 188.01,073,6073018801,2,7,0,7,0,0,0
4160,6073013906,Census Tract 139.06,073,6073013906,7,50,0,71,0,11,0
4161,6073002301,Census Tract 23.01,073,6073002301,8,39,0,27,0,7,7
4162,6073002302,Census Tract 23.02,073,6073002302,21,79,0,49,0,23,2
4163,6073002401,Census Tract 24.01,073,6073002401,23,87,0,23,0,17,6
4164,6073002402,Census Tract 24.02,073,6073002402,43,74,0,25,0,11,1
4165,6073002501,Census Tract 25.01,073,6073002501,41,117,0,45,0,33,0
4166,6073002705,Census Tract 27.05,073,6073002705,1,3,0,4,0,3,0
4167,6073002707,Census Tract 27.07,073,6073002707,17,78,0,31,0,9,3
4168,6073002708,Census Tract 27.08,073,6073002708,8,44,0,22,0,4,1
4169,6073002709,Census Tract 27.09,073,6073002709,6,43,0,17,0,14,1
4170,6001401100,Census Tract 4011,001,6001401100,8,264,0,8,0,21,5
4171,6037300502,Census Tract 3005.02,037,6037300502,39,170,0,70,0,15,0
4172,6037300600,Census Tract 3006,037,6037300600,13,79,0,44,0,6,1
4173,6073003115,Census Tract 31.15,073,6073003115,0,0,0,0,0,0,0
4174,6085509304,Census Tract 5093.04,085,6085509304,3,40,0,14,0,4,0
4175,6001401200,Census Tract 4012,001,6001401200,14,118,0,9,0,19,4
4176,6001401300,Census Tract 4013,001,6001401300,4,96,0,6,0,9,1
4177,6037134305,Census Tract 1343.05,037,6037134305,0,23,0,15,0,1,0
4178,6037103200,Census Tract 1032,037,6037103200,5,13,0,14,0,6,3
4179,6037910206,Census Tract 9102.06,037,6037910206,1,1,0,0,0,0,0
4180,6037910601,Census Tract 9106.01,037,6037910601,0,22,0,15,0,0,0
4181,6037910804,Census Tract 9108.04,037,6037910804,0,1,0,4,0,2,0
4182,6037575102,Census Tract 5751.02,037,6037575102,24,166,0,38,0,2,0
4183,6037543201,Census Tract 5432.01,037,6037543201,18,32,0,10,0,3,1
4184,6037553602,Census Tract 5536.02,037,6037553602,12,36,0,16,0,1,0
4185,6073001800,Census Tract 18,073,6073001800,24,93,0,32,0,15,4
4186,6085511702,Census Tract 5117.02,085,6085511702,0,0,0,0,0,0,0
4187,6085511905,Census Tract 5119.05,085,6085511905,0,10,0,12,0,0,0
4188,6085512505,Census Tract 5125.05,085,6085512505,0,26,0,29,0,4,0
4189,6041112100,Census Tract 1121,041,6041112100,16,106,0,24,0,2,0
4190,6041103100,Census Tract 1031,041,6041103100,0,14,0,6,0,0,0
4191,6041107000,Census Tract 1070,041,6041107000,0,1,0,1,0,0,0
4192,6041118100,Census Tract 1181,041,6041118100,2,9,0,3,0,1,0
4193,6041127000,Census Tract 1270,041,6041127000,16,92,0,19,0,2,0
4194,6041116000,Census Tract 1160,041,6041116000,9,70,0,10,0,2,0
4195,6041124100,Census Tract 1241,041,6041124100,3,26,0,10,0,2,0
4196,6041132200,Census Tract 1322,041,6041132200,3,19,0,15,0,5,1
4197,6041104102,Census Tract 1041.02,041,6041104102,0,16,0,11,0,0,0
4198,6041104200,Census Tract 1042,041,6041104200,2,11,0,19,0,6,0
4199,6041108200,Census Tract 1082,041,6041108200,1,11,0,15,0,0,0
4200,6001402900,Census Tract 4029,001,6001402900,0,4,0,0,0,3,0
4201,6037620001,Census Tract 6200.01,037,6037620001,17,94,0,42,0,0,0
4202,6037535604,Census Tract 5356.04,037,6037535604,61,117,0,15,0,0,0
4203,6037532900,Census Tract 5329,037,6037532900,88,222,0,34,0,6,1
4204,6037433503,Census Tract 4335.03,037,6037433503,24,63,0,20,0,0,1
4205,6037400501,Census Tract 4005.01,037,6037400501,2,3,0,1,0,0,0
4206,6037401303,Census Tract 4013.03,037,6037401303,0,0,0,0,0,0,0
4207,6037576302,Census Tract 5763.02,037,6037576302,26,160,0,32,0,5,0
4208,6037460401,Census Tract 4604.01,037,6037460401,0,0,0,1,0,0,0
4209,6037910002,Census Tract 9100.02,037,6037910002,8,19,0,19,0,0,0
4210,6073001900,Census Tract 19,073,6073001900,33,71,0,11,0,21,9
4211,6073002001,Census Tract 20.01,073,6073002001,4,6,0,0,0,3,1
4212,6073009509,Census Tract 95.09,073,6073009509,0,0,0,0,0,0,1
4213,6073010012,Census Tract 100.12,073,6073010012,0,4,0,2,0,1,0
4214,6073011902,Census Tract 119.02,073,6073011902,0,1,0,1,0,0,0
4215,6073012401,Census Tract 124.01,073,6073012401,6,34,0,12,0,0,0
4216,6073013606,Census Tract 136.06,073,6073013606,0,0,0,1,0,1,0
4217,6073013903,Census Tract 139.03,073,6073013903,0,9,0,12,0,0,0
4218,6073014400,Census Tract 144,073,6073014400,14,56,0,25,0,1,0
4219,6073015200,Census Tract 152,073,6073015200,6,10,0,5,0,1,0
4220,6073015301,Census Tract 153.01,073,6073015301,1,17,0,11,0,0,0
4221,6073015405,Census Tract 154.05,073,6073015405,0,3,0,6,0,1,0
4222,6073016605,Census Tract 166.05,073,6073016605,3,15,0,8,0,0,0
4223,6073016809,Census Tract 168.09,073,6073016809,1,4,0,1,0,1,0
4224,6073016901,Census Tract 169.01,073,6073016901,1,16,0,8,0,1,0
4225,6073017019,Census Tract 170.19,073,6073017019,0,0,0,0,0,1,0
4226,6073017029,Census Tract 170.29,073,6073017029,0,0,0,0,0,0,0
4227,6073017042,Census Tract 170.42,073,6073017042,0,1,0,2,0,0,0
4228,6073017044,Census Tract 170.44,073,6073017044,0,0,0,15,0,1,0
4229,6073017049,Census Tract 170.49,073,6073017049,0,1,0,0,0,0,0
4230,6073008310,Census Tract 83.10,073,6073008310,0,0,0,2,0,4,0
4231,6041123000,Census Tract 1230,041,6041123000,1,11,0,5,0,0,0
4232,6041125000,Census Tract 1250,041,6041125000,2,20,0,22,0,3,0
4233,6041115000,Census Tract 1150,041,6041115000,9,27,0,14,0,1,0
4234,6001441924,Census Tract 4419.24,001,6001441924,0,4,0,1,0,2,1
4235,6085512506,Census Tract 5125.06,085,6085512506,1,48,0,25,0,2,0
4236,6041103200,Census Tract 1032,041,6041103200,4,19,0,15,0,1,0
4237,6041101100,Census Tract 1011,041,6041101100,1,13,0,5,0,2,0
4238,6041119100,Census Tract 1191,041,6041119100,9,23,0,19,0,7,0
4239,6041105000,Census Tract 1050,041,6041105000,0,1,0,3,0,1,0
4240,6073015000,Census Tract 150,073,6073015000,0,17,0,9,0,0,0
4241,6001440100,Census Tract 4401,001,6001440100,0,0,0,0,0,0,0
4242,6001451601,Census Tract 4516.01,001,6001451601,4,20,0,22,0,1,1
4243,6041121100,Census Tract 1211,041,6041121100,5,40,0,24,0,1,0
4244,6041126100,Census Tract 1261,041,6041126100,20,83,0,18,0,2,0
4245,6041128200,Census Tract 1282,041,6041128200,15,48,0,15,0,3,1
4246,6073015100,Census Tract 151,073,6073015100,3,63,0,80,0,0,0
4247,6085509401,Census Tract 5094.01,085,6085509401,0,27,0,11,0,3,0
4248,6085509403,Census Tract 5094.03,085,6085509403,1,37,0,16,0,1,0
4249,6085509404,Census Tract 5094.04,085,6085509404,2,28,0,22,0,4,0
4250,6085509500,Census Tract 5095,085,6085509500,15,129,0,84,0,5,0
4251,6085512005,Census Tract 5120.05,085,6085512005,0,18,0,30,0,6,0
4252,6073020021,Census Tract 200.21,073,6073020021,0,2,0,3,0,1,0
4253,6073020024,Census Tract 200.24,073,6073020024,0,2,0,1,0,0,0
4254,6073020025,Census Tract 200.25,073,6073020025,0,1,0,1,0,0,0
4255,6073020106,Census Tract 201.06,073,6073020106,1,9,0,2,0,0,0
4256,6073020103,Census Tract 201.03,073,6073020103,1,3,0,2,0,0,0
4257,6073009103,Census Tract 91.03,073,6073009103,0,1,0,3,0,0,0
4258,6073008328,Census Tract 83.28,073,6073008328,0,0,0,0,0,1,0
4259,6073006500,Census Tract 65,073,6073006500,5,30,0,20,0,6,2
4260,6073004501,Census Tract 45.01,073,6073004501,10,59,0,14,0,13,9
4261,6073003204,Census Tract 32.04,073,6073003204,0,4,0,1,0,1,0
4262,6073016609,Census Tract 166.09,073,6073016609,0,1,0,0,0,0,0
4263,6073020108,Census Tract 201.08,073,6073020108,1,12,0,8,0,0,0
4264,6073020109,Census Tract 201.09,073,6073020109,1,4,0,2,0,0,0
4265,6073020202,Census Tract 202.02,073,6073020202,1,27,0,43,0,3,0
4266,6073020206,Census Tract 202.06,073,6073020206,0,19,0,9,0,0,0
4267,6073020207,Census Tract 202.07,073,6073020207,0,4,0,3,0,0,0
4268,6073013504,Census Tract 135.04,073,6073013504,0,0,0,5,0,0,0
4269,6073016701,Census Tract 167.01,073,6073016701,3,12,0,6,0,1,0
4270,6073021100,Census Tract 211,073,6073021100,2,11,0,3,0,1,0
4271,6073013605,Census Tract 136.05,073,6073013605,5,3,0,2,0,0,0
4272,6073020015,Census Tract 200.15,073,6073020015,0,0,0,2,0,3,0
4273,6073009706,Census Tract 97.06,073,6073009706,0,0,0,0,0,2,0
4274,6073015406,Census Tract 154.06,073,6073015406,1,1,0,1,0,0,0
4275,6073016702,Census Tract 167.02,073,6073016702,4,39,0,21,0,2,0
4276,6073019702,Census Tract 197.02,073,6073019702,6,40,0,8,0,0,0
4277,6073019601,Census Tract 196.01,073,6073019601,2,36,0,39,0,1,0
4278,6073017047,Census Tract 170.47,073,6073017047,0,0,0,0,0,1,0
4279,6073017015,Census Tract 170.15,073,6073017015,0,0,0,0,0,0,0
4280,6073009704,Census Tract 97.04,073,6073009704,0,0,0,0,0,0,0
4281,6073015501,Census Tract 155.01,073,6073015501,0,13,0,9,0,1,0
4282,6073019303,Census Tract 193.03,073,6073019303,0,1,0,3,0,0,0
4283,6073019208,Census Tract 192.08,073,6073019208,1,1,0,2,0,0,0
4284,6073020807,Census Tract 208.07,073,6073020807,0,3,0,8,0,2,0
4285,6073003401,Census Tract 34.01,073,6073003401,0,3,0,1,0,5,0
4286,6073018507,Census Tract 185.07,073,6073018507,0,4,0,14,0,2,0
4287,6073021303,Census Tract 213.03,073,6073021303,1,5,0,8,0,2,0
4288,6073017033,Census Tract 170.33,073,6073017033,0,1,0,1,0,2,0
4289,6073020305,Census Tract 203.05,073,6073020305,0,1,0,2,0,0,0
4290,6073018611,Census Tract 186.11,073,6073018611,0,1,0,4,0,0,0
4291,6073020902,Census Tract 209.02,073,6073020902,4,0,0,1,0,0,0
4292,6073009502,Census Tract 95.02,073,6073009502,0,0,0,0,0,0,0
4293,6073002601,Census Tract 26.01,073,6073002601,37,146,0,74,0,28,6
4294,6085512508,Census Tract 5125.08,085,6085512508,6,79,0,67,0,6,0
4295,6073002602,Census Tract 26.02,073,6073002602,15,67,0,43,0,16,3
4296,6073002702,Census Tract 27.02,073,6073002702,9,21,0,16,0,11,1
4297,6073002710,Census Tract 27.10,073,6073002710,5,32,0,18,0,5,0
4298,6073002801,Census Tract 28.01,073,6073002801,0,2,0,4,0,0,0
4299,6085509600,Census Tract 5096,085,6085509600,8,55,0,18,0,4,1
4300,6085509700,Census Tract 5097,085,6085509700,5,66,0,30,0,0,0
4301,6085509802,Census Tract 5098.02,085,6085509802,4,39,0,19,0,0,0
4302,6037143902,Census Tract 1439.02,037,6037143902,2,16,0,11,0,4,0
4303,6037141700,Census Tract 1417,037,6037141700,1,1,0,0,0,0,0
4304,6037311500,Census Tract 3115,037,6037311500,56,142,0,31,0,3,0
4305,6037123420,Census Tract 1234.20,037,6037123420,3,26,0,18,0,6,0
4306,6037134101,Census Tract 1341.01,037,6037134101,2,7,0,5,0,1,1
4307,6073002905,Census Tract 29.05,073,6073002905,25,75,0,41,0,13,4
4308,6073003201,Census Tract 32.01,073,6073003201,3,11,0,11,0,3,0
4309,6073003202,Census Tract 32.02,073,6073003202,14,39,0,22,0,10,1
4310,6065042622,Census Tract 426.22,065,6065042622,0,2,0,4,0,1,0
4311,6073008333,Census Tract 83.33,073,6073008333,2,0,0,0,0,9,1
4312,6065042728,Census Tract 427.28,065,6065042728,0,0,0,0,0,1,0
4313,6085509901,Census Tract 5099.01,085,6085509901,0,23,0,17,0,0,0
4314,6045010100,Census Tract 101,045,6045010100,0,0,0,0,0,0,0
4315,6073020019,Census Tract 200.19,073,6073020019,0,0,0,0,0,0,0
4316,6073010005,Census Tract 100.05,073,6073010005,2,5,0,4,0,0,0
4317,6073015602,Census Tract 156.02,073,6073015602,1,5,0,5,0,1,0
4318,6073019103,Census Tract 191.03,073,6073019103,1,0,0,5,0,1,0
4319,6073013801,Census Tract 138.01,073,6073013801,4,39,0,29,0,2,0
4320,6073008346,Census Tract 83.46,073,6073008346,0,0,0,0,0,1,0
4321,6073019106,Census Tract 191.06,073,6073019106,0,13,0,23,0,2,0
4322,6073020105,Census Tract 201.05,073,6073020105,0,3,0,0,0,0,0
4323,6073016807,Census Tract 168.07,073,6073016807,0,10,0,4,0,0,0
4324,6073018904,Census Tract 189.04,073,6073018904,3,34,0,17,0,0,0
4325,6073008324,Census Tract 83.24,073,6073008324,1,4,0,1,0,0,0
4326,6073008312,Census Tract 83.12,073,6073008312,7,12,0,2,0,5,1
4327,6073017403,Census Tract 174.03,073,6073017403,0,1,0,7,0,0,0
4328,6073016616,Census Tract 166.16,073,6073016616,1,5,0,6,0,1,0
4329,6073017604,Census Tract 176.04,073,6073017604,0,3,0,9,0,1,0
4330,6073002002,Census Tract 20.02,073,6073002002,5,9,0,1,0,4,2
4331,6073002100,Census Tract 21,073,6073002100,33,138,0,50,0,46,5
4332,6115041100,Census Tract 411,115,6115041100,2,22,0,17,0,5,0
4333,6115040100,Census Tract 401,115,6115040100,45,146,0,27,0,8,0
4334,6115041000,Census Tract 410,115,6115041000,2,8,0,13,0,1,0
4335,6115040800,Census Tract 408,115,6115040800,1,22,0,17,0,39,5
4336,6115040200,Census Tract 402,115,6115040200,1,73,0,62,0,7,0
4337,6115040700,Census Tract 407,115,6115040700,1,5,0,1,0,0,0
4338,6115040901,Census Tract 409.01,115,6115040901,1,9,0,5,0,0,0
4339,6115040400,Census Tract 404,115,6115040400,42,90,0,55,0,5,0
4340,6065041804,Census Tract 418.04,065,6065041804,0,0,0,0,0,0,0
4341,6065041805,Census Tract 418.05,065,6065041805,0,0,0,1,0,2,0
4342,6065041808,Census Tract 418.08,065,6065041808,0,0,0,0,0,1,0
4343,6073002201,Census Tract 22.01,073,6073002201,23,56,0,16,0,8,6
4344,6073002202,Census Tract 22.02,073,6073002202,27,51,0,21,0,7,3
4345,6037301000,Census Tract 3010,037,6037301000,45,134,0,25,0,2,0
4346,6073018511,Census Tract 185.11,073,6073018511,0,7,0,3,0,0,0
4347,6073018516,Census Tract 185.16,073,6073018516,0,0,0,1,0,0,0
4348,6073018802,Census Tract 188.02,073,6073018802,0,0,0,1,0,0,0
4349,6073018903,Census Tract 189.03,073,6073018903,6,32,0,12,0,0,0
4350,6073018905,Census Tract 189.05,073,6073018905,1,31,0,15,0,0,0
4351,6073018906,Census Tract 189.06,073,6073018906,1,5,0,8,0,1,0
4352,6073019105,Census Tract 191.05,073,6073019105,1,2,0,4,0,0,0
4353,6073019301,Census Tract 193.01,073,6073019301,0,0,0,1,0,1,0
4354,6073019403,Census Tract 194.03,073,6073019403,0,4,0,0,0,1,0
4355,6073019902,Census Tract 199.02,073,6073019902,0,1,0,1,0,0,0
4356,6073019904,Census Tract 199.04,073,6073019904,1,3,0,1,0,1,0
4357,6073019905,Census Tract 199.05,073,6073019905,0,1,0,2,0,0,0
4358,6073020107,Census Tract 201.07,073,6073020107,0,0,0,1,0,0,0
4359,6073020404,Census Tract 204.04,073,6073020404,0,0,0,2,0,1,0
4360,6073020705,Census Tract 207.05,073,6073020705,0,1,0,1,0,0,0
4361,6073020709,Census Tract 207.09,073,6073020709,0,2,0,0,0,0,0
4362,6073020805,Census Tract 208.05,073,6073020805,0,6,0,7,0,0,0
4363,6073020806,Census Tract 208.06,073,6073020806,3,11,0,21,0,8,0
4364,6073020809,Census Tract 208.09,073,6073020809,7,27,0,26,0,5,0
4365,6041129000,Census Tract 1290,041,6041129000,0,5,0,3,0,2,0
4366,6041132100,Census Tract 1321,041,6041132100,1,32,0,9,0,2,0
4367,6041102100,Census Tract 1021,041,6041102100,0,2,0,0,0,0,0
4368,6041106002,Census Tract 1060.02,041,6041106002,4,7,0,7,0,0,1
4369,6041111000,Census Tract 1110,041,6041111000,14,179,0,49,0,2,0
4370,6071000821,Census Tract 8.21,071,6071000821,0,4,0,6,0,3,0
4371,6037620301,Census Tract 6203.01,037,6037620301,0,5,0,1,0,0,0
4372,6037540502,Census Tract 5405.02,037,6037540502,47,121,0,45,0,1,0
4373,6037242600,Census Tract 2426,037,6037242600,8,17,0,6,0,8,1
4374,6073000100,Census Tract 1,073,6073000100,1,10,0,2,0,5,0
4375,6073016610,Census Tract 166.10,073,6073016610,0,0,0,0,0,0,0
4376,6073016612,Census Tract 166.12,073,6073016612,0,1,0,0,0,0,0
4377,6073016613,Census Tract 166.13,073,6073016613,0,0,0,0,0,0,0
4378,6073016614,Census Tract 166.14,073,6073016614,0,0,0,1,0,0,0
4379,6073016615,Census Tract 166.15,073,6073016615,0,5,0,6,0,0,0
4380,6073017020,Census Tract 170.20,073,6073017020,0,2,0,1,0,0,0
4381,6073017030,Census Tract 170.30,073,6073017030,0,0,0,8,0,8,0
4382,6085508602,Census Tract 5086.02,085,6085508602,11,54,0,40,0,16,1
4383,6073003107,Census Tract 31.07,073,6073003107,0,0,0,0,0,0,0
4384,6073003108,Census Tract 31.08,073,6073003108,0,0,0,0,0,0,0
4385,6073017809,Census Tract 178.09,073,6073017809,2,7,0,5,0,1,0
4386,6073018514,Census Tract 185.14,073,6073018514,0,0,0,1,0,0,0
4387,6073019503,Census Tract 195.03,073,6073019503,12,50,0,27,0,1,0
4388,6073019806,Census Tract 198.06,073,6073019806,0,0,0,4,0,1,0
4389,6073020208,Census Tract 202.08,073,6073020208,1,1,0,0,0,0,0
4390,6073020209,Census Tract 202.09,073,6073020209,0,2,0,2,0,0,0
4391,6073020210,Census Tract 202.10,073,6073020210,0,0,0,4,0,1,0
4392,6073020211,Census Tract 202.11,073,6073020211,0,2,0,8,0,2,0
4393,6085509902,Census Tract 5099.02,085,6085509902,0,10,0,12,0,0,0
4394,6073017306,Census Tract 173.06,073,6073017306,0,2,0,1,0,0,0
4395,6073008350,Census Tract 83.50,073,6073008350,0,0,0,0,0,0,0
4396,6065044804,Census Tract 448.04,065,6065044804,1,47,0,19,0,1,0
4397,6073002803,Census Tract 28.03,073,6073002803,27,50,0,28,0,14,2
4398,6073002804,Census Tract 28.04,073,6073002804,8,22,0,5,0,6,0
4399,6073003001,Census Tract 30.01,073,6073003001,4,40,0,21,0,15,1
4400,6073003004,Census Tract 30.04,073,6073003004,22,62,0,40,0,10,4
4401,6073003101,Census Tract 31.01,073,6073003101,2,3,0,1,0,0,1
4402,6037270100,Census Tract 2701,037,6037270100,7,67,0,58,0,21,1
4403,6037401201,Census Tract 4012.01,037,6037401201,0,3,0,1,0,0,0
4404,6037401202,Census Tract 4012.02,037,6037401202,0,5,0,2,0,0,0
4405,6037401203,Census Tract 4012.03,037,6037401203,1,11,0,8,0,0,0
4406,6037401311,Census Tract 4013.11,037,6037401311,3,69,0,39,0,2,0
4407,6037401312,Census Tract 4013.12,037,6037401312,1,0,0,3,0,0,0
4408,6037403401,Census Tract 4034.01,037,6037403401,2,3,0,0,0,0,0
4409,6079011200,Census Tract 112,079,6079011200,7,36,0,13,0,2,1
4410,6079011300,Census Tract 113,079,6079011300,0,11,0,10,0,0,0
4411,6073016617,Census Tract 166.17,073,6073016617,0,6,0,0,0,0,0
4412,6073016804,Census Tract 168.04,073,6073016804,4,37,0,20,0,3,0
4413,6073016810,Census Tract 168.10,073,6073016810,0,4,0,4,0,0,0
4414,6073020601,Census Tract 206.01,073,6073020601,19,89,0,61,0,2,0
4415,6073020602,Census Tract 206.02,073,6073020602,10,97,0,68,0,8,0
4416,6037408800,Census Tract 4088,037,6037408800,14,96,0,17,0,4,0
4417,6073020707,Census Tract 207.07,073,6073020707,5,22,0,14,0,4,0
4418,6073008339,Census Tract 83.39,073,6073008339,0,0,0,0,0,0,0
4419,6073013410,Census Tract 134.10,073,6073013410,1,2,0,1,0,0,0
4420,6073013412,Census Tract 134.12,073,6073013412,2,3,0,4,0,2,0
4421,6073016402,Census Tract 164.02,073,6073016402,9,57,0,30,0,2,0
4422,6073020020,Census Tract 200.20,073,6073020020,0,0,0,4,0,0,0
4423,6073020022,Census Tract 200.22,073,6073020022,2,11,0,34,0,4,0
4424,6073020403,Census Tract 204.03,073,6073020403,3,7,0,6,0,1,0
4425,6073021304,Census Tract 213.04,073,6073021304,1,4,0,7,0,0,0
4426,6069000100,Census Tract 1,069,6069000100,0,2,0,0,0,0,0
4427,6069000200,Census Tract 2,069,6069000200,3,24,0,14,0,12,0
4428,6069000300,Census Tract 3,069,6069000300,2,19,0,10,0,4,0
4429,6037433601,Census Tract 4336.01,037,6037433601,26,118,0,42,0,4,0
4430,6037433700,Census Tract 4337,037,6037433700,11,13,0,6,0,3,0
4431,6037433801,Census Tract 4338.01,037,6037433801,28,97,0,31,0,5,0
4432,6037433802,Census Tract 4338.02,037,6037433802,2,8,0,4,0,0,0
4433,6037463101,Census Tract 4631.01,037,6037463101,6,44,0,9,0,1,0
4434,6065045000,Census Tract 450,065,6065045000,2,19,0,17,0,5,0
4435,6079011901,Census Tract 119.01,079,6079011901,2,12,0,3,0,0,0
4436,6079011902,Census Tract 119.02,079,6079011902,1,30,0,18,0,11,0
4437,6079012000,Census Tract 120,079,6079012000,3,75,0,74,0,11,0
4438,6079012200,Census Tract 122,079,6079012200,5,60,0,63,0,9,0
4439,6019007500,Census Tract 75,019,6019007500,1,1,0,0,0,0,0
4440,6019008000,Census Tract 80,019,6019008000,7,10,0,12,0,1,0
4441,6073017009,Census Tract 170.09,073,6073017009,0,1,0,3,0,0,0
4442,6073017018,Census Tract 170.18,073,6073017018,0,0,0,0,0,0,0
4443,6073017021,Census Tract 170.21,073,6073017021,0,2,0,1,0,0,0
4444,6069000400,Census Tract 4,069,6069000400,15,114,0,22,0,4,1
4445,6037401500,Census Tract 4015,037,6037401500,6,78,0,15,0,2,0
