tract_geoid_2019,<100,100,101 - 199,200,>200
06001433104,0.4296675191815857,0.5575447570332481,0.005115089514066497,0.0025575447570332483,0.005115089514066497
06001433200,0.006299212598425197,0.9598425196850394,0.01968503937007874,0.014173228346456693,0.0
06001433300,0.14830710538865044,0.8421554601812112,0.009537434430138292,0.0,0.0
06001433400,0.0007968127490039841,0.5187250996015936,0.48047808764940236,0.0,0.0
06001433500,0.0748502994011976,0.9214071856287425,0.0037425149700598802,0.0,0.0
06001433600,0.5203716940671909,0.47176554681915656,0.007147962830593281,0.0007147962830593281,0.0
06001433700,0.7559726962457338,0.24232081911262798,0.0,0.0017064846416382253,0.0
06001433800,0.5574589578872234,0.430406852248394,0.0021413276231263384,0.007851534618129907,0.0021413276231263384
06001433900,0.6910569105691057,0.27100271002710025,0.02710027100271003,0.0027100271002710027,0.008130081300813009
06001434000,0.756468797564688,0.2237442922374429,0.0121765601217656,0.0015220700152207,0.0060882800608828
06001435102,0.10796915167095116,0.38303341902313626,0.4652956298200514,0.017994858611825194,0.02570694087403599
06001435103,0.003544528134692069,0.2769162605228179,0.5108551174124945,0.018165706690296855,0.19051838723969872
06001435104,0.05201342281879195,0.3540268456375839,0.15268456375838926,0.11577181208053691,0.32550335570469796
06001435200,0.15867158671586715,0.6701107011070111,0.14686346863468636,0.004428044280442804,0.01992619926199262
06001435300,0.5505913272010512,0.3219448094612352,0.09724047306176084,0.006570302233902759,0.023653088042049936
06001435400,0.700228832951945,0.2745995423340961,0.018306636155606407,0.002288329519450801,0.004576659038901602
06001435500,0.8305400372439479,0.1378026070763501,0.024208566108007448,0.00186219739292365,0.00558659217877095
06001435601,0.7648456057007126,0.19477434679334918,0.030878859857482184,0.0023752969121140144,0.007125890736342043
06001435602,0.7044334975369458,0.22167487684729065,0.060755336617405585,0.009852216748768473,0.003284072249589491
06001435700,0.32536764705882354,0.6737132352941176,0.0009191176470588235,0.0,0.0
06001435800,0.9110546378653113,0.08449809402795426,0.0044472681067344345,0.0,0.0
06001435900,0.02144133412745682,0.9767718880285885,0.001786777843954735,0.0,0.0
06001436000,0.2560553633217993,0.740484429065744,0.0034602076124567475,0.0,0.0
06001436100,0.5415713196033562,0.45537757437070936,0.0015255530129672007,0.0,0.0015255530129672007
06001436200,0.0,0.0,0.0,0.0,1.0
06001436300,0.5124593716143012,0.3315276273022752,0.02925243770314193,0.10617551462621885,0.020585048754062838
06001436401,0.286027397260274,0.5145205479452055,0.14136986301369864,0.020273972602739727,0.03780821917808219
06001436402,0.04595588235294118,0.7288602941176471,0.17003676470588236,0.021139705882352942,0.03400735294117647
06001436500,0.4796747967479675,0.4369918699186992,0.04878048780487805,0.0020325203252032522,0.032520325203252036
06001436601,0.6632996632996633,0.33557800224466894,0.001122334455667789,0.0,0.0
06001436602,0.3278008298755187,0.29045643153526973,0.12240663900414937,0.15560165975103735,0.1037344398340249
06001436700,0.5542521994134897,0.34457478005865105,0.013196480938416423,0.08797653958944282,0.0
06001436800,0.008090614886731391,0.988673139158576,0.003236245954692557,0.0,0.0
06001436900,0.31910569105691056,0.6697154471544715,0.01016260162601626,0.0,0.0010162601626016261
06001437000,0.06682577565632458,0.931980906921241,0.0011933174224343676,0.0,0.0
06001437101,0.03771551724137931,0.5711206896551724,0.2952586206896552,0.02586206896551724,0.07004310344827586
06001437102,0.14799588900308325,0.8458376156217883,0.003083247687564234,0.0010277492291880781,0.0020554984583761563
06001437200,0.04386484884410195,0.6069946650859513,0.15945465323058683,0.13515115589804386,0.054534676941315946
06001437300,0.0016129032258064516,0.9887096774193549,0.008064516129032258,0.0,0.0016129032258064516
06001437400,0.007345225603357817,0.9916054564533053,0.0,0.001049317943336831,0.0
06001437500,0.025906735751295335,0.8393782383419689,0.03367875647668394,0.09844559585492228,0.0025906735751295338
06001437600,0.01896551724137931,0.9775862068965517,0.0034482758620689655,0.0,0.0
06001437701,0.5124378109452736,0.4577114427860697,0.0,0.009950248756218905,0.01990049751243781
06001437702,0.45614035087719296,0.49122807017543857,0.017543859649122806,0.0,0.03508771929824561
06001437800,0.22764900662251655,0.679635761589404,0.09271523178807947,0.0,0.0
06001437900,0.7712765957446809,0.22606382978723405,0.0,0.0,0.0026595744680851063
